7.152420966268982738e+02 1.225315657437313348e+02 2.335825532900344115e+01 1.428256500935676740e+02 -7.002958362626668531e+01 -5.022755399870220572e+00 -8.381827755901031196e+01 2.654654743091668934e-01 2.507408157519239467e+01 -1.775933825336396694e+02 -1.200677241637313273e+02 -8.123587703963858075e+01 -9.629383965167653514e+01 -3.248091461613512365e+01 -3.649231593008516938e+01 -4.890823037554218899e+01 1.702679842106044816e+01 2.186550812207951822e+01 1.486914605996389582e+00 -8.965403589809284313e-02
1.225315657437313348e+02 4.512829846809909213e+02 6.975336143098684261e+01 1.691297589209134458e+02 -6.502826292634927086e+01 -2.108567529931315221e+02 -2.096237888961331919e+02 9.852359679879737087e+01 -1.192133088201080682e+02 -1.626907571997289779e+02 4.072992346632963745e+01 -8.861004474166111322e+01 -5.271252937338431366e+01 2.838599350361619145e-01 -4.883313496756090899e+01 7.181157371160225011e-01 1.152412442615604959e+01 -8.666647865215963975e+00 -9.845675670034779614e+00 -4.000620403980974515e-01
2.335825532900344115e+01 6.975336143098684261e+01 3.449860696120595094e+02 1.279215734676326974e+02 -1.575532853610311577e+02 2.436530972659238614e+01 4.518133988836780190e+00 2.044495194032788277e+01 -6.519729805542738177e+00 -8.264200325186538976e+01 -4.489833846359397285e+01 3.713695757098321337e+01 -5.738581092202366563e+01 6.543499293988134013e+00 -4.821051162134244805e+01 -1.710070702728990000e+01 -5.228949962533079088e+00 -1.293460441392380744e+01 5.713840646581047622e+00 -1.082459366168222914e+00
1.428256500935676740e+02 1.691297589209134458e+02 1.279215734676326974e+02 1.853378710594523000e+03 -2.145814395763009088e+02 -3.838606489010562655e+02 -2.661861614099179860e+02 2.785166876549192239e+02 -8.990370693436125293e+01 -5.812679090266465209e+01 -6.840839342572871828e+01 -8.126837250738026341e+01 -3.602132147384691052e+01 -9.635863808586145751e+01 -3.450996703724013059e+01 1.528327052492022631e+01 -6.153710332865193777e+01 -1.753047110182887991e+01 1.473094059514710352e+01 1.015721099687880269e+01
-7.002958362626668531e+01 -6.502826292634927086e+01 -1.575532853610311577e+02 -2.145814395763009088e+02 7.645951596962244366e+03 1.166909584498062031e+02 -6.376959457757911878e+02 -1.468924836316728033e+01 5.015870274263361352e+02 -1.849515954150738253e+02 3.028045913071764517e+02 2.642993621256900951e+02 1.530465735057987331e+02 2.389227589173606248e+01 2.370154639199790836e+01 7.036362801364430197e+01 1.675796563168523789e+02 1.105737474803127043e+02 8.609170295714761778e+00 -1.133320870203374398e+01
-5.022755399870220572e+00 -2.108567529931315221e+02 2.436530972659238614e+01 -3.838606489010562655e+02 1.166909584498062031e+02 1.332360951879632194e+04 1.297205925283080433e+03 1.303218451363733038e+03 3.487657302878797054e+02 -5.708324226859258488e+01 -4.721054918133886531e+02 5.913514468797075097e+02 3.568020603056356777e+02 2.255384474288293859e+02 4.781178282067412511e+01 1.421589408986983472e+02 8.086592494349315530e+01 4.955779852747218683e+01 -4.669763029495516093e+01 -2.628397931307154067e+01
-8.381827755901031196e+01 -2.096237888961331919e+02 4.518133988836780190e+00 -2.661861614099179860e+02 -6.376959457757911878e+02 1.297205925283080433e+03 6.484128860015654936e+03 4.303797633889480494e+02 5.298699025449750479e+02 5.281599050480290316e+02 -1.926071804867242463e+02 1.538169792447879445e+02 1.908574652755778516e+02 1.598766636828659102e+02 1.953741473906775354e+02 7.851838595014123712e+01 2.426466312645789003e+01 4.674076628243165032e+01 1.781923160399037442e+01 3.658069814515147300e+01
2.654654743091668934e-01 9.852359679879737087e+01 2.044495194032788277e+01 2.785166876549192239e+02 -1.468924836316728033e+01 1.303218451363733038e+03 4.303797633889480494e+02 4.874003724193549715e+03 -1.557536042407446075e+02 2.641234994842088781e+02 2.261683770159143023e+02 1.962066208596806973e+02 2.247481209392426535e+02 9.605213336517044809e+01 6.174057058829930611e+01 2.625854542711022077e+01 1.932992250074312324e+01 -1.096489862788621394e+01 -4.633193789680899499e+01 -3.714980113020828867e+01
2.507408157519239467e+01 -1.192133088201080682e+02 -6.519729805542738177e+00 -8.990370693436125293e+01 5.015870274263361352e+02 3.487657302878797054e+02 5.298699025449750479e+02 -1.557536042407446075e+02 1.722795256579644047e+03 2.677436053312703734e+02 4.451214072908624075e+01 4.261348854223761009e+02 2.539869358038849896e+02 8.652309658351441612e+01 1.206067390595417237e+02 3.662641524621722056e+01 5.497005328462910256e+01 3.483410277660186694e+01 -1.756639855236335279e+01 -1.213332693530173856e+01
-1.775933825336396694e+02 -1.626907571997289779e+02 -8.264200325186538976e+01 -5.812679090266465209e+01 -1.849515954150738253e+02 -5.708324226859258488e+01 5.281599050480290316e+02 2.641234994842088781e+02 2.677436053312703734e+02 1.028208884946041508e+03 -6.271994027802429628e+01 1.774190658258739859e+02 8.486329039555130294e+01 6.631378355439665029e+01 9.271583111142535927e+01 4.224873764826770639e+01 1.507941665841644863e+01 2.376307483791606501e-01 -6.135545266013650689e+00 8.173228718392238079e+00
