5.598241788433806505e+02 -3.252371710653824266e+01 5.263162736503945780e+02 8.465625050394010032e+01 -1.647785722983498999e+02 -3.954673821260803379e+02 3.683242288188193925e+01 1.028317793947644532e+01 -9.110881758501636796e+01 -1.022617685200821143e+02 -7.989424803489237092e+01 -5.267559248447651044e+01 -2.732126356473600026e+01 -5.622931995775070391e+01 -5.469931418125997880e+01 -1.716083830225215934e+01 -1.405117630559834652e+01 -9.825046620418106613e+00 2.010583745319581794e+01 1.110136378886204511e+01
-3.252371710653824266e+01 4.255520630682149203e+02 -2.549596301887504524e+02 1.198020889116160106e+02 2.260581006655338570e+02 -1.048626039683003910e+02 -1.956251654554507695e+02 -1.638120710931252688e+01 -1.143734660003683530e+02 -1.237259465548122535e+02 1.856907873723685043e+01 -5.204108822252601385e+01 -1.888501925035598106e+01 -5.786504067295754794e+01 -3.471303845869624638e+01 9.175057579543135944e+00 1.403410656826963532e+01 -3.478156634656443202e+00 3.970597857510256290e-01 9.698163908619903850e+00
5.263162736503945780e+02 -2.549596301887504524e+02 5.443823881867538148e+03 1.189720651107345475e+02 -5.287070790590660181e+02 -8.303844054788933136e+02 -8.083644292567041703e+02 -2.932584723194013350e+02 5.186510332649049815e+01 1.147152567680750508e+02 -2.571518588077451568e+02 -2.295297832957439823e+02 3.741513682864024304e+01 -4.675688816818001214e+01 -7.067416434803635639e+01 -3.941490571563008416e+01 -4.113209831008771289e+01 -1.361759020270437759e+01 -5.264716393572371089e+00 1.836808695360514321e+01
8.465625050394010032e+01 1.198020889116160106e+02 1.189720651107345475e+02 2.069590467536356300e+03 5.742113947494362947e+01 -3.990994563001731876e+02 4.490792248715588357e+02 -2.340268747275258647e+02 -4.382626353542000288e+02 -1.628606038657599129e+02 1.732516932567741605e+02 -7.345355248413397931e+01 -3.384682717758914805e+01 -5.666307414066977799e+00 -2.563171863053139532e+01 -4.206468774471431971e+00 5.318004312595803640e+00 6.740279634805119713e+00 3.964270165964308035e+01 2.842061235571964062e+01
-1.647785722983498999e+02 2.260581006655338570e+02 -5.287070790590660181e+02 5.742113947494362947e+01 7.115741654863912117e+03 7.222389222797064576e+02 1.937372214666400396e+03 5.226916867866166285e+02 3.564454535271142959e+02 1.465268030079532764e+02 2.291021239477995550e+02 1.000454389304577489e+02 1.065472405610489659e+02 1.119783968892388657e+02 -1.954514825193928118e+01 -4.837202166050610685e+01 -1.566681322453405301e+00 2.257940366462344173e+01 2.088925314855123361e+01 6.270138622726113908e+01
-3.954673821260803379e+02 -1.048626039683003910e+02 -8.303844054788933136e+02 -3.990994563001731876e+02 7.222389222797064576e+02 7.593745713227428496e+03 4.073275739484233782e+01 -9.982908955670427531e+01 -6.222375921166385524e+02 4.307235029184375890e+02 3.643903775995131582e+02 3.328587985342892352e+02 2.312198557381634600e+00 2.334303856961050769e+02 2.145823830336375977e+02 2.647566390037536621e+01 3.447132840731501346e+01 4.531726243340381188e+01 -1.065709921121560910e+01 -3.674180199808688485e+01
3.683242288188193925e+01 -1.956251654554507695e+02 -8.083644292567041703e+02 4.490792248715588357e+02 1.937372214666400396e+03 4.073275739484233782e+01 5.546463824537931941e+03 7.406716239036177285e+02 5.378438985805260018e+02 3.887570863519795239e+02 -6.020916255429619923e+01 2.772964737552974839e+02 3.082569694183621323e+01 2.002493015920699690e+02 1.829073896079207771e+02 1.481092228365741903e+01 8.534957456879783422e+01 1.561503836761403363e+01 3.675240367208425596e+01 -2.888180770187204871e+01
1.028317793947644532e+01 -1.638120710931252688e+01 -2.932584723194013350e+02 -2.340268747275258647e+02 5.226916867866166285e+02 -9.982908955670427531e+01 7.406716239036177285e+02 2.943504471737192944e+03 4.882653400867129676e+02 -2.978819939092500135e+02 1.604597475357295480e+02 5.384641002892749384e+00 3.876374516343639698e+01 4.061346696175314719e+01 5.358297063766804058e+01 1.369947662053527893e+01 -1.495055854383826954e+01 -2.655314615522365784e+01 -1.505971660458817496e+01 -1.065317424306408611e+01
-9.110881758501636796e+01 -1.143734660003683530e+02 5.186510332649049815e+01 -4.382626353542000288e+02 3.564454535271142959e+02 -6.222375921166385524e+02 5.378438985805260018e+02 4.882653400867129676e+02 1.710245884748583194e+03 -5.900109292208799161e+01 1.119302821949822828e+02 1.512057622430729680e+02 5.779791786114947172e+01 1.139695027398993261e+02 5.782553025808374514e+01 5.647315092628559796e+00 -2.353875630680704489e+00 1.215586607609293424e+01 -8.971792337903934822e+00 -1.470698169709498870e+01
-1.022617685200821143e+02 -1.237259465548122535e+02 1.147152567680750508e+02 -1.628606038657599129e+02 1.465268030079532764e+02 4.307235029184375890e+02 3.887570863519795239e+02 -2.978819939092500135e+02 -5.900109292208799161e+01 1.180087033027259167e+03 8.762718128747656010e+01 1.700001087942364393e+02 1.529437799529841868e+01 8.634137528320570709e+01 4.737126049525977578e+01 9.436731887494897819e+01 1.281988786479450937e+01 1.781977233509678626e+00 -1.568244505171287528e+01 -1.790915612627759401e+01
-7.989424803489237092e+01 1.856907873723685043e+01 -2.571518588077451568e+02 1.732516932567741605e+02 2.291021239477995550e+02 3.643903775995131582e+02 -6.020916255429619923e+01 1.604597475357295480e+02 1.119302821949822828e+02 8.762718128747656010e+01 6.274102530178497545e+02 1.196630728843738325e+02 4.451388098694951623e+01 4.236415851714627934e+01 3.370930222541210242e+01 3.780760558028850937e+01 4.609264065544266487e+00 2.123964097380667226e+01 -1.394094399337609502e+01 1.123303395627908685e+01
-5.267559248447651044e+01 -5.204108822252601385e+01 -2.295297832957439823e+02 -7.345355248413397931e+01 1.000454389304577489e+02 3.328587985342892352e+02 2.772964737552974839e+02 5.384641002892749384e+00 1.512057622430729680e+02 1.700001087942364393e+02 1.196630728843738325e+02 3.732408179005142301e+02 9.605083977936737938e+01 8.729363687521254178e+01 6.730532378034331487e+01 4.147347804455603182e+01 1.783637009928861517e+01 4.609750752249055950e+00 -5.544872413749089901e+00 -3.746557173032897481e+00
-2.732126356473600026e+01 -1.888501925035598106e+01 3.741513682864024304e+01 -3.384682717758914805e+01 1.065472405610489659e+02 2.312198557381634600e+00 3.082569694183621323e+01 3.876374516343639698e+01 5.779791786114947172e+01 1.529437799529841868e+01 4.451388098694951623e+01 9.605083977936737938e+01 1.574826159227304743e+02 7.049281420921397512e+01 3.857321961698289670e+01 1.268308172708384518e+01 1.257833383016895823e+01 8.146135058021627628e+00 2.837594380680002359e+00 2.413978822361627863e+00
